-268.831,-791.319,293.887,-2334.691,-988.751,5.602
-266.851,-781.482,293.835,-4182.037,-3052.492,28.042
-265.152,-771.593,293.758,-4746.874,-4258.308,43.577
-264.125,-761.614,293.665,-5521.131,-6183.882,75.373
-263.593,-751.595,293.486,-12112.326,-16737.047,486.255
-263.024,-741.583,293.100,-20199.002,-28073.598,1375.959
-262.248,-731.591,292.605,-22733.970,-31009.566,1701.449
-261.757,-721.586,292.051,-23276.221,-37579.704,2260.243
-261.961,-711.572,291.449,-21489.843,-37059.923,2115.463
-261.963,-701.549,290.935,-18741.625,-28433.105,1333.489
-261.477,-691.537,290.507,-18091.726,-24786.840,1081.161
-260.601,-681.551,290.063,-22631.046,-29288.300,1577.462
-259.438,-671.600,289.487,-30110.240,-37495.727,2673.491
-258.049,-661.686,288.780,-35980.140,-43340.794,3677.565
-256.537,-651.798,287.980,-39595.685,-47398.619,4427.643
-255.018,-641.916,287.116,-42401.833,-50811.647,5090.140
-253.476,-632.044,286.191,-45573.396,-54286.125,5846.197
-251.895,-622.184,285.199,-49013.733,-57976.720,6717.016
-250.278,-612.335,284.144,-51632.132,-60794.453,7420.522
-248.618,-602.502,283.035,-55940.235,-64574.260,8528.856
-246.755,-592.718,281.801,-65438.171,-71512.045,11017.998
-244.697,-582.992,280.439,-69917.102,-75199.464,12383.610
-242.634,-573.272,279.028,-71654.754,-77361.200,13074.861
-240.576,-563.559,277.572,-74329.241,-80144.672,14066.818
-238.519,-553.855,276.054,-77665.058,-83938.931,15423.222
-236.509,-544.153,274.465,-80252.376,-88338.324,16830.602
-234.619,-534.438,272.808,-82663.818,-93072.739,18344.021
-232.783,-524.726,271.070,-86788.179,-97706.845,20268.352
-230.951,-515.028,269.254,-89741.250,-101345.340,21786.267
-229.179,-505.330,267.373,-92140.330,-106529.116,23642.851
-227.594,-495.622,265.395,-94457.947,-114586.522,26367.297
-226.259,-485.895,263.321,-95220.593,-121597.159,28603.640
-225.153,-476.157,261.163,-96604.069,-128399.231,31049.997
-224.227,-466.418,258.927,-95454.900,-132399.987,32084.662
-223.567,-456.648,256.733,-88060.113,-130129.717,29640.149
-223.017,-446.871,254.541,-94786.527,-135965.587,33136.687
-222.225,-437.153,252.167,-105278.843,-142951.951,38239.767
-221.297,-427.473,249.694,-108501.297,-144853.123,39831.761
-220.274,-417.813,247.174,-112679.030,-146135.318,41494.886
-219.123,-408.188,244.577,-119251.036,-150826.159,45258.984
-217.915,-398.609,241.842,-125276.187,-157754.155,49975.261
-216.780,-389.045,239.024,-124608.973,-161430.414,51301.041
-215.778,-379.477,236.169,-125150.455,-165529.431,53249.478
-214.853,-369.921,233.247,-127140.883,-170110.257,55964.233
-213.990,-360.381,230.256,-128900.909,-174278.208,58490.081
-213.174,-350.856,227.200,-130976.104,-178067.918,61018.276
-212.381,-341.351,224.081,-133313.873,-181309.198,63438.505
-211.591,-331.866,220.903,-135735.088,-184272.482,65809.184
-210.811,-322.399,217.666,-137997.009,-187605.551,68366.534
-210.037,-312.953,214.369,-140536.160,-190203.734,70705.686
-209.246,-303.527,211.018,-143082.484,-192744.159,73069.342
-208.460,-294.122,207.608,-145317.664,-195996.604,75749.859
-207.684,-284.737,204.137,-147761.587,-198891.114,78379.884
-206.909,-275.376,200.605,-150514.058,-202129.746,81403.521
-206.140,-266.043,197.001,-153485.572,-205945.010,84944.997
-205.385,-256.738,193.318,-156459.208,-209895.333,88676.474
-204.642,-247.465,189.557,-159443.488,-213608.078,92375.373
-203.911,-238.221,185.720,-162178.517,-217388.272,96107.384
-203.207,-229.007,181.807,-164600.855,-221237.118,99836.874
-202.507,-219.821,177.826,-167632.432,-223453.042,102864.377
-201.787,-210.660,173.793,-169481.679,-225634.340,105322.295
-201.093,-201.520,169.709,-171642.939,-228825.688,108703.044
-200.380,-192.425,165.528,-178671.891,-233418.116,115884.073
-199.583,-183.422,161.167,-190965.689,-240382.628,128644.093
-198.679,-174.551,156.569,-202906.562,-246263.661,141409.544
-197.697,-165.775,151.797,-210400.907,-249411.048,149621.011
-196.664,-157.074,146.910,-215995.856,-251699.887,155988.108
-195.598,-148.423,141.935,-219893.585,-253288.610,160580.390
-194.514,-139.808,136.904,-221835.987,-254376.707,163213.181
-193.438,-131.207,131.848,-221889.799,-255183.863,164031.943
-192.372,-122.611,126.781,-222378.142,-255498.423,164725.032
-191.336,-114.001,121.731,-216741.961,-255764.550,160367.507
-190.433,-105.315,116.786,-210622.208,-255423.142,155216.715
-189.429,-96.668,111.795,-223392.792,-253177.020,163468.229
-188.430,-87.958,106.917,-190493.906,-247327.088,133065.404
-187.847,-78.844,102.765,-165735.783,-215658.475,96238.908
-185.950,-69.771,98.989,-205479.449,-159750.715,87536.391
-181.612,-61.406,95.607,-195420.737,-90814.332,56129.796
-175.518,-53.784,93.348,-115853.487,-31529.734,16829.698
-167.803,-47.518,92.222,-54407.095,19.256,3375.726
-158.610,-43.606,91.748,-21358.359,6935.931,562.987
-148.679,-42.447,91.502,-14244.319,9808.966,339.764
-138.669,-43.080,91.285,-11470.362,9053.588,239.801
-128.644,-43.492,91.110,-9542.834,7176.309,159.793
-118.615,-43.810,90.953,-9182.871,7118.112,150.908
-108.589,-44.211,90.802,-8489.883,6681.887,130.031
-98.562,-44.581,90.663,-7758.995,6192.038,109.315
-88.533,-44.945,90.535,-7149.433,5812.634,93.761
-78.507,-45.304,90.417,-6532.608,5416.169,79.103
-68.477,-45.653,90.308,-6078.804,5122.549,69.094
-58.448,-45.992,90.206,-5498.881,4752.826,57.351
-48.419,-46.323,90.116,-4671.098,4233.598,42.576
-38.390,-46.658,90.036,-4355.343,4046.712,37.626
-28.362,-47.010,89.960,-3946.032,3802.621,31.660
-18.332,-47.379,89.893,-3309.749,3412.652,23.354
-8.305,-47.765,89.835,-2816.501,3110.748,17.808
1.721,-48.167,89.784,-2308.026,2796.811,12.888
