Iteration,Temperature,CurrentCost,BestCost
2357,0.00259929,2873.69,2873.69
2358,0.0025863,2873.69,2873.69
2359,0.00257337,2873.69,2873.69
2360,0.0025605,2873.69,2873.69
2361,0.0025477,2873.69,2873.69
2362,0.00253496,2873.69,2873.69
2363,0.00252228,2873.69,2873.69
2364,0.00250967,2873.69,2873.69
2365,0.00249712,2873.69,2873.69
2366,0.00248464,2873.69,2873.69
2367,0.00247221,2873.69,2873.69
2368,0.00245985,2873.69,2873.69
2369,0.00244755,2873.69,2873.69
2370,0.00243532,2873.69,2873.69
2371,0.00242314,2873.69,2873.69
2372,0.00241102,2873.69,2873.69
2373,0.00239897,2873.69,2873.69
2374,0.00238697,2873.69,2873.69
2375,0.00237504,2873.69,2873.69
2376,0.00236316,2873.69,2873.69
2377,0.00235135,2873.69,2873.69
2378,0.00233959,2873.69,2873.69
2379,0.00232789,2873.69,2873.69
2380,0.00231625,2873.69,2873.69
2381,0.00230467,2873.69,2873.69
2382,0.00229315,2873.69,2873.69
2383,0.00228168,2873.69,2873.69
2384,0.00227028,2873.69,2873.69
2385,0.00225892,2873.69,2873.69
2386,0.00224763,2873.69,2873.69
2387,0.00223639,2873.69,2873.69
2388,0.00222521,2873.69,2873.69
2389,0.00221408,2873.69,2873.69
2390,0.00220301,2873.69,2873.69
2391,0.002192,2873.69,2873.69
2392,0.00218104,2873.69,2873.69
2393,0.00217013,2873.69,2873.69
2394,0.00215928,2873.69,2873.69
2395,0.00214849,2873.69,2873.69
2396,0.00213774,2873.69,2873.69
2397,0.00212705,2873.69,2873.69
2398,0.00211642,2873.69,2873.69
2399,0.00210584,2873.69,2873.69
2400,0.00209531,2873.69,2873.69
2401,0.00208483,2861.78,2861.78
2402,0.00207441,2861.78,2861.78
2403,0.00206403,2861.78,2861.78
2404,0.00205371,2861.78,2861.78
2405,0.00204345,2861.78,2861.78
2406,0.00203323,2861.78,2861.78
2407,0.00202306,2861.78,2861.78
2408,0.00201295,2861.78,2861.78
2409,0.00200288,2861.78,2861.78
2410,0.00199287,2861.78,2861.78
2411,0.0019829,2861.78,2861.78
2412,0.00197299,2861.78,2861.78
2413,0.00196312,2861.78,2861.78
2414,0.00195331,2861.78,2861.78
2415,0.00194354,2861.78,2861.78
2416,0.00193382,2861.78,2861.78
2417,0.00192416,2861.78,2861.78
2418,0.00191453,2861.78,2861.78
2419,0.00190496,2861.78,2861.78
2420,0.00189544,2861.78,2861.78
2421,0.00188596,2861.78,2861.78
2422,0.00187653,2861.78,2861.78
2423,0.00186715,2861.78,2861.78
2424,0.00185781,2861.78,2861.78
2425,0.00184852,2861.78,2861.78
2426,0.00183928,2861.78,2861.78
2427,0.00183008,2861.78,2861.78
2428,0.00182093,2861.78,2861.78
2429,0.00181183,2861.78,2861.78
2430,0.00180277,2861.78,2861.78
2431,0.00179376,2861.78,2861.78
2432,0.00178479,2861.78,2861.78
2433,0.00177586,2861.78,2861.78
2434,0.00176698,2861.78,2861.78
2435,0.00175815,2861.78,2861.78
2436,0.00174936,2861.78,2861.78
2437,0.00174061,2861.78,2861.78
2438,0.00173191,2861.78,2861.78
2439,0.00172325,2861.78,2861.78
2440,0.00171463,2861.78,2861.78
2441,0.00170606,2861.78,2861.78
2442,0.00169753,2861.78,2861.78
2443,0.00168904,2861.78,2861.78
2444,0.0016806,2861.78,2861.78
2445,0.00167219,2861.78,2861.78
2446,0.00166383,2861.78,2861.78
2447,0.00165551,2861.78,2861.78
2448,0.00164724,2861.78,2861.78
2449,0.001639,2861.78,2861.78
2450,0.0016308,2861.78,2861.78
2451,0.00162265,2861.78,2861.78
2452,0.00161454,2861.78,2861.78
2453,0.00160646,2861.78,2861.78
2454,0.00159843,2861.78,2861.78
2455,0.00159044,2861.78,2861.78
2456,0.00158249,2861.78,2861.78
2457,0.00157458,2861.78,2861.78
2458,0.0015667,2861.78,2861.78
2459,0.00155887,2861.78,2861.78
2460,0.00155107,2861.78,2861.78
2461,0.00154332,2861.78,2861.78
2462,0.0015356,2861.78,2861.78
2463,0.00152792,2861.78,2861.78
2464,0.00152028,2861.78,2861.78
2465,0.00151268,2861.78,2861.78
2466,0.00150512,2861.78,2861.78
2467,0.00149759,2861.78,2861.78
2468,0.00149011,2861.78,2861.78
2469,0.00148266,2861.78,2861.78
2470,0.00147524,2861.78,2861.78
2471,0.00146787,2861.78,2861.78
2472,0.00146053,2861.78,2861.78
2473,0.00145322,2861.78,2861.78
2474,0.00144596,2861.78,2861.78
2475,0.00143873,2861.78,2861.78
2476,0.00143153,2861.78,2861.78
2477,0.00142438,2861.78,2861.78
2478,0.00141726,2861.78,2861.78
2479,0.00141017,2861.78,2861.78
2480,0.00140312,2861.78,2861.78
2481,0.0013961,2861.78,2861.78
2482,0.00138912,2861.78,2861.78
2483,0.00138218,2861.78,2861.78
2484,0.00137527,2861.78,2861.78
2485,0.00136839,2861.78,2861.78
2486,0.00136155,2861.78,2861.78
2487,0.00135474,2861.78,2861.78
2488,0.00134797,2861.78,2861.78
2489,0.00134123,2861.78,2861.78
2490,0.00133452,2861.78,2861.78
2491,0.00132785,2861.78,2861.78
2492,0.00132121,2861.78,2861.78
2493,0.0013146,2861.78,2861.78
2494,0.00130803,2861.78,2861.78
2495,0.00130149,2861.78,2861.78
2496,0.00129498,2861.78,2861.78
2497,0.00128851,2861.78,2861.78
2498,0.00128206,2861.78,2861.78
2499,0.00127565,2861.78,2861.78
2500,0.00126928,2861.78,2861.78
2501,0.00126293,2861.78,2861.78
2502,0.00125661,2861.78,2861.78
2503,0.00125033,2861.78,2861.78
2504,0.00124408,2861.78,2861.78
2505,0.00123786,2861.78,2861.78
2506,0.00123167,2861.78,2861.78
2507,0.00122551,2861.78,2861.78
2508,0.00121938,2861.78,2861.78
2509,0.00121329,2861.78,2861.78
2510,0.00120722,2861.78,2861.78
2511,0.00120118,2861.78,2861.78
2512,0.00119518,2861.78,2861.78
2513,0.0011892,2861.78,2861.78
2514,0.00118326,2861.78,2861.78
2515,0.00117734,2861.78,2861.78
2516,0.00117145,2861.78,2861.78
2517,0.0011656,2861.78,2861.78
2518,0.00115977,2861.78,2861.78
2519,0.00115397,2861.78,2861.78
2520,0.0011482,2861.78,2861.78
2521,0.00114246,2861.78,2861.78
2522,0.00113675,2861.78,2861.78
2523,0.00113106,2861.78,2861.78
2524,0.00112541,2861.78,2861.78
2525,0.00111978,2861.78,2861.78
2526,0.00111418,2861.78,2861.78
2527,0.00110861,2861.78,2861.78
2528,0.00110307,2861.78,2861.78
2529,0.00109755,2861.78,2861.78
2530,0.00109206,2861.78,2861.78
2531,0.0010866,2861.78,2861.78
2532,0.00108117,2861.78,2861.78
2533,0.00107577,2861.78,2861.78
2534,0.00107039,2861.78,2861.78
2535,0.00106503,2861.78,2861.78
2536,0.00105971,2861.78,2861.78
2537,0.00105441,2861.78,2861.78
2538,0.00104914,2861.78,2861.78
2539,0.00104389,2861.78,2861.78
2540,0.00103867,2861.78,2861.78
2541,0.00103348,2861.78,2861.78
2542,0.00102831,2861.78,2861.78
2543,0.00102317,2861.78,2861.78
2544,0.00101806,2861.78,2861.78
2545,0.00101297,2861.78,2861.78
2546,0.0010079,2861.78,2861.78
2547,0.00100286,2861.78,2861.78
2548,0.000997846,2861.78,2861.78
2549,0.000992857,2861.78,2861.78
2550,0.000987893,2861.78,2861.78
2551,0.000982953,2861.78,2861.78
2552,0.000978039,2861.78,2861.78
2553,0.000973149,2861.78,2861.78
2554,0.000968283,2861.78,2861.78
2555,0.000963441,2861.78,2861.78
2556,0.000958624,2861.78,2861.78
2557,0.000953831,2861.78,2861.78
2558,0.000949062,2861.78,2861.78
2559,0.000944317,2861.78,2861.78
2560,0.000939595,2861.78,2861.78
2561,0.000934897,2861.78,2861.78
2562,0.000930223,2861.78,2861.78
2563,0.000925571,2861.78,2861.78
2564,0.000920944,2861.78,2861.78
2565,0.000916339,2861.78,2861.78
2566,0.000911757,2861.78,2861.78
2567,0.000907198,2861.78,2861.78
2568,0.000902662,2861.78,2861.78
2569,0.000898149,2861.78,2861.78
2570,0.000893658,2861.78,2861.78
2571,0.00088919,2861.78,2861.78
2572,0.000884744,2861.78,2861.78
2573,0.00088032,2861.78,2861.78
2574,0.000875919,2861.78,2861.78
2575,0.000871539,2861.78,2861.78
2576,0.000867181,2861.78,2861.78
2577,0.000862846,2861.78,2861.78
2578,0.000858531,2861.78,2861.78
2579,0.000854239,2861.78,2861.78
2580,0.000849967,2861.78,2861.78
2581,0.000845718,2861.78,2861.78
2582,0.000841489,2861.78,2861.78
2583,0.000837282,2861.78,2861.78
2584,0.000833095,2861.78,2861.78
2585,0.00082893,2861.78,2861.78
2586,0.000824785,2861.78,2861.78
2587,0.000820661,2861.78,2861.78
2588,0.000816558,2861.78,2861.78
2589,0.000812475,2861.78,2861.78
2590,0.000808413,2861.78,2861.78
2591,0.000804371,2861.78,2861.78
2592,0.000800349,2861.78,2861.78
2593,0.000796347,2861.78,2861.78
2594,0.000792365,2861.78,2861.78
2595,0.000788403,2861.78,2861.78
2596,0.000784461,2861.78,2861.78
2597,0.000780539,2861.78,2861.78
2598,0.000776636,2861.78,2861.78
2599,0.000772753,2861.78,2861.78
2600,0.000768889,2861.78,2861.78
2601,0.000765045,2861.78,2861.78
2602,0.00076122,2861.78,2861.78
2603,0.000757414,2861.78,2861.78
2604,0.000753627,2861.78,2861.78
2605,0.000749859,2861.78,2861.78
2606,0.000746109,2861.78,2861.78
2607,0.000742379,2861.78,2861.78
2608,0.000738667,2861.78,2861.78
2609,0.000734973,2861.78,2861.78
2610,0.000731299,2861.78,2861.78
2611,0.000727642,2861.78,2861.78
2612,0.000724004,2861.78,2861.78
2613,0.000720384,2861.78,2861.78
2614,0.000716782,2861.78,2861.78
2615,0.000713198,2861.78,2861.78
2616,0.000709632,2861.78,2861.78
2617,0.000706084,2861.78,2861.78
2618,0.000702553,2861.78,2861.78
2619,0.000699041,2861.78,2861.78
2620,0.000695545,2861.78,2861.78
2621,0.000692068,2861.78,2861.78
2622,0.000688607,2861.78,2861.78
2623,0.000685164,2861.78,2861.78
2624,0.000681739,2861.78,2861.78
2625,0.00067833,2861.78,2861.78
2626,0.000674938,2861.78,2861.78
2627,0.000671564,2861.78,2861.78
2628,0.000668206,2861.78,2861.78
2629,0.000664865,2861.78,2861.78
2630,0.00066154,2861.78,2861.78
2631,0.000658233,2861.78,2861.78
2632,0.000654941,2861.78,2861.78
2633,0.000651667,2861.78,2861.78
2634,0.000648408,2861.78,2861.78
2635,0.000645166,2861.78,2861.78
2636,0.000641941,2861.78,2861.78
2637,0.000638731,2861.78,2861.78
2638,0.000635537,2861.78,2861.78
2639,0.00063236,2861.78,2861.78
2640,0.000629198,2861.78,2861.78
2641,0.000626052,2861.78,2861.78
2642,0.000622921,2861.78,2861.78
2643,0.000619807,2861.78,2861.78
2644,0.000616708,2861.78,2861.78
2645,0.000613624,2861.78,2861.78
2646,0.000610556,2861.78,2861.78
2647,0.000607503,2861.78,2861.78
2648,0.000604466,2861.78,2861.78
2649,0.000601444,2861.78,2861.78
2650,0.000598436,2861.78,2861.78
2651,0.000595444,2861.78,2861.78
2652,0.000592467,2861.78,2861.78
2653,0.000589505,2861.78,2861.78
2654,0.000586557,2861.78,2861.78
2655,0.000583624,2861.78,2861.78
2656,0.000580706,2861.78,2861.78
2657,0.000577803,2861.78,2861.78
2658,0.000574914,2861.78,2861.78
2659,0.000572039,2861.78,2861.78
2660,0.000569179,2861.78,2861.78
2661,0.000566333,2861.78,2861.78
2662,0.000563501,2861.78,2861.78
2663,0.000560684,2861.78,2861.78
2664,0.00055788,2861.78,2861.78
2665,0.000555091,2861.78,2861.78
2666,0.000552316,2861.78,2861.78
2667,0.000549554,2861.78,2861.78
2668,0.000546806,2861.78,2861.78
2669,0.000544072,2861.78,2861.78
2670,0.000541352,2861.78,2861.78
2671,0.000538645,2861.78,2861.78
2672,0.000535952,2861.78,2861.78
2673,0.000533272,2861.78,2861.78
2674,0.000530606,2861.78,2861.78
2675,0.000527953,2861.78,2861.78
2676,0.000525313,2861.78,2861.78
2677,0.000522686,2861.78,2861.78
2678,0.000520073,2861.78,2861.78
2679,0.000517473,2861.78,2861.78
2680,0.000514885,2861.78,2861.78
2681,0.000512311,2861.78,2861.78
2682,0.000509749,2861.78,2861.78
2683,0.0005072,2861.78,2861.78
2684,0.000504664,2861.78,2861.78
2685,0.000502141,2861.78,2861.78
2686,0.00049963,2861.78,2861.78
2687,0.000497132,2861.78,2861.78
2688,0.000494647,2861.78,2861.78
2689,0.000492173,2861.78,2861.78
2690,0.000489712,2861.78,2861.78
2691,0.000487264,2861.78,2861.78
2692,0.000484828,2861.78,2861.78
2693,0.000482403,2861.78,2861.78
2694,0.000479991,2861.78,2861.78
2695,0.000477591,2861.78,2861.78
2696,0.000475204,2861.78,2861.78
2697,0.000472828,2861.78,2861.78
2698,0.000470463,2861.78,2861.78
2699,0.000468111,2861.78,2861.78
2700,0.000465771,2861.78,2861.78
2701,0.000463442,2861.78,2861.78
2702,0.000461124,2861.78,2861.78
2703,0.000458819,2861.78,2861.78
2704,0.000456525,2861.78,2861.78
2705,0.000454242,2861.78,2861.78
2706,0.000451971,2861.78,2861.78
2707,0.000449711,2861.78,2861.78
2708,0.000447462,2861.78,2861.78
2709,0.000445225,2861.78,2861.78
2710,0.000442999,2861.78,2861.78
2711,0.000440784,2861.78,2861.78
2712,0.00043858,2861.78,2861.78
2713,0.000436387,2861.78,2861.78
2714,0.000434205,2861.78,2861.78
2715,0.000432034,2861.78,2861.78
2716,0.000429874,2861.78,2861.78
2717,0.000427725,2861.78,2861.78
2718,0.000425586,2861.78,2861.78
2719,0.000423458,2861.78,2861.78
2720,0.000421341,2861.78,2861.78
2721,0.000419234,2861.78,2861.78
2722,0.000417138,2861.78,2861.78
2723,0.000415052,2861.78,2861.78
2724,0.000412977,2861.78,2861.78
2725,0.000410912,2861.78,2861.78
2726,0.000408858,2861.78,2861.78
2727,0.000406813,2861.78,2861.78
2728,0.000404779,2861.78,2861.78
2729,0.000402755,2861.78,2861.78
2730,0.000400742,2861.78,2861.78
2731,0.000398738,2861.78,2861.78
2732,0.000396744,2861.78,2861.78
2733,0.00039476,2861.78,2861.78
2734,0.000392787,2861.78,2861.78
2735,0.000390823,2861.78,2861.78
2736,0.000388869,2861.78,2861.78
2737,0.000386924,2861.78,2861.78
2738,0.00038499,2861.78,2861.78
2739,0.000383065,2861.78,2861.78
2740,0.000381149,2861.78,2861.78
2741,0.000379244,2861.78,2861.78
2742,0.000377347,2861.78,2861.78
2743,0.000375461,2861.78,2861.78
2744,0.000373583,2861.78,2861.78
2745,0.000371715,2861.78,2861.78
2746,0.000369857,2861.78,2861.78
2747,0.000368008,2861.78,2861.78
2748,0.000366168,2861.78,2861.78
2749,0.000364337,2861.78,2861.78
2750,0.000362515,2861.78,2861.78
2751,0.000360702,2861.78,2861.78
2752,0.000358899,2861.78,2861.78
2753,0.000357104,2861.78,2861.78
2754,0.000355319,2861.78,2861.78
2755,0.000353542,2861.78,2861.78
2756,0.000351775,2861.78,2861.78
2757,0.000350016,2861.78,2861.78
2758,0.000348266,2861.78,2861.78
2759,0.000346524,2861.78,2861.78
2760,0.000344792,2861.78,2861.78
2761,0.000343068,2861.78,2861.78
2762,0.000341352,2861.78,2861.78
2763,0.000339646,2861.78,2861.78
2764,0.000337947,2861.78,2861.78
2765,0.000336258,2861.78,2861.78
2766,0.000334576,2861.78,2861.78
2767,0.000332904,2861.78,2861.78
2768,0.000331239,2861.78,2861.78
2769,0.000329583,2861.78,2861.78
2770,0.000327935,2861.78,2861.78
2771,0.000326295,2861.78,2861.78
2772,0.000324664,2861.78,2861.78
2773,0.00032304,2861.78,2861.78
2774,0.000321425,2861.78,2861.78
2775,0.000319818,2861.78,2861.78
2776,0.000318219,2861.78,2861.78
2777,0.000316628,2861.78,2861.78
2778,0.000315045,2861.78,2861.78
2779,0.00031347,2861.78,2861.78
2780,0.000311902,2861.78,2861.78
2781,0.000310343,2861.78,2861.78
2782,0.000308791,2861.78,2861.78
2783,0.000307247,2861.78,2861.78
2784,0.000305711,2861.78,2861.78
2785,0.000304182,2861.78,2861.78
2786,0.000302661,2861.78,2861.78
2787,0.000301148,2861.78,2861.78
2788,0.000299642,2861.78,2861.78
2789,0.000298144,2861.78,2861.78
2790,0.000296653,2861.78,2861.78
2791,0.00029517,2861.78,2861.78
2792,0.000293694,2861.78,2861.78
2793,0.000292226,2861.78,2861.78
2794,0.000290765,2861.78,2861.78
2795,0.000289311,2861.78,2861.78
2796,0.000287864,2861.78,2861.78
2797,0.000286425,2861.78,2861.78
2798,0.000284993,2861.78,2861.78
2799,0.000283568,2861.78,2861.78
2800,0.00028215,2861.78,2861.78
2801,0.000280739,2861.78,2861.78
2802,0.000279336,2861.78,2861.78
2803,0.000277939,2861.78,2861.78
2804,0.000276549,2861.78,2861.78
2805,0.000275166,2861.78,2861.78
2806,0.000273791,2861.78,2861.78
2807,0.000272422,2861.78,2861.78
2808,0.00027106,2861.78,2861.78
2809,0.000269704,2861.78,2861.78
2810,0.000268356,2861.78,2861.78
2811,0.000267014,2861.78,2861.78
2812,0.000265679,2861.78,2861.78
2813,0.00026435,2861.78,2861.78
2814,0.000263029,2861.78,2861.78
2815,0.000261714,2861.78,2861.78
2816,0.000260405,2861.78,2861.78
2817,0.000259103,2861.78,2861.78
2818,0.000257807,2861.78,2861.78
2819,0.000256518,2861.78,2861.78
2820,0.000255236,2861.78,2861.78
2821,0.00025396,2861.78,2861.78
2822,0.00025269,2861.78,2861.78
2823,0.000251426,2861.78,2861.78
2824,0.000250169,2861.78,2861.78
2825,0.000248918,2861.78,2861.78
2826,0.000247674,2861.78,2861.78
2827,0.000246435,2861.78,2861.78
2828,0.000245203,2861.78,2861.78
2829,0.000243977,2861.78,2861.78
2830,0.000242757,2861.78,2861.78
2831,0.000241544,2861.78,2861.78
2832,0.000240336,2861.78,2861.78
2833,0.000239134,2861.78,2861.78
2834,0.000237939,2861.78,2861.78
2835,0.000236749,2861.78,2861.78
2836,0.000235565,2861.78,2861.78
2837,0.000234387,2861.78,2861.78
2838,0.000233215,2861.78,2861.78
2839,0.000232049,2861.78,2861.78
2840,0.000230889,2861.78,2861.78
2841,0.000229735,2861.78,2861.78
2842,0.000228586,2861.78,2861.78
2843,0.000227443,2861.78,2861.78
2844,0.000226306,2861.78,2861.78
2845,0.000225174,2861.78,2861.78
2846,0.000224048,2861.78,2861.78
2847,0.000222928,2861.78,2861.78
2848,0.000221813,2861.78,2861.78
2849,0.000220704,2861.78,2861.78
2850,0.000219601,2861.78,2861.78
2851,0.000218503,2861.78,2861.78
2852,0.00021741,2861.78,2861.78
2853,0.000216323,2861.78,2861.78
2854,0.000215242,2861.78,2861.78
2855,0.000214165,2861.78,2861.78
2856,0.000213095,2861.78,2861.78
2857,0.000212029,2861.78,2861.78
2858,0.000210969,2861.78,2861.78
2859,0.000209914,2861.78,2861.78
2860,0.000208865,2861.78,2861.78
2861,0.00020782,2861.78,2861.78
2862,0.000206781,2861.78,2861.78
2863,0.000205747,2861.78,2861.78
2864,0.000204719,2861.78,2861.78
2865,0.000203695,2861.78,2861.78
2866,0.000202676,2861.78,2861.78
2867,0.000201663,2861.78,2861.78
2868,0.000200655,2861.78,2861.78
2869,0.000199652,2861.78,2861.78
2870,0.000198653,2861.78,2861.78
2871,0.00019766,2861.78,2861.78
2872,0.000196672,2861.78,2861.78
2873,0.000195688,2861.78,2861.78
2874,0.00019471,2861.78,2861.78
2875,0.000193736,2861.78,2861.78
2876,0.000192768,2861.78,2861.78
2877,0.000191804,2861.78,2861.78
2878,0.000190845,2861.78,2861.78
2879,0.000189891,2861.78,2861.78
2880,0.000188941,2861.78,2861.78
2881,0.000187996,2861.78,2861.78
2882,0.000187056,2861.78,2861.78
2883,0.000186121,2861.78,2861.78
2884,0.000185191,2861.78,2861.78
2885,0.000184265,2861.78,2861.78
2886,0.000183343,2861.78,2861.78
2887,0.000182427,2861.78,2861.78
2888,0.000181514,2861.78,2861.78
2889,0.000180607,2861.78,2861.78
2890,0.000179704,2861.78,2861.78
2891,0.000178805,2861.78,2861.78
2892,0.000177911,2861.78,2861.78
2893,0.000177022,2861.78,2861.78
2894,0.000176137,2861.78,2861.78
2895,0.000175256,2861.78,2861.78
2896,0.00017438,2861.78,2861.78
2897,0.000173508,2861.78,2861.78
2898,0.00017264,2861.78,2861.78
2899,0.000171777,2861.78,2861.78
2900,0.000170918,2861.78,2861.78
2901,0.000170064,2861.78,2861.78
2902,0.000169213,2861.78,2861.78
2903,0.000168367,2861.78,2861.78
2904,0.000167525,2861.78,2861.78
2905,0.000166688,2861.78,2861.78
2906,0.000165854,2861.78,2861.78
2907,0.000165025,2861.78,2861.78
2908,0.0001642,2861.78,2861.78
2909,0.000163379,2861.78,2861.78
2910,0.000162562,2861.78,2861.78
2911,0.000161749,2861.78,2861.78
2912,0.00016094,2861.78,2861.78
2913,0.000160136,2861.78,2861.78
2914,0.000159335,2861.78,2861.78
2915,0.000158538,2861.78,2861.78
2916,0.000157746,2861.78,2861.78
2917,0.000156957,2861.78,2861.78
2918,0.000156172,2861.78,2861.78
2919,0.000155391,2861.78,2861.78
2920,0.000154614,2861.78,2861.78
2921,0.000153841,2861.78,2861.78
2922,0.000153072,2861.78,2861.78
2923,0.000152307,2861.78,2861.78
2924,0.000151545,2861.78,2861.78
2925,0.000150787,2861.78,2861.78
2926,0.000150033,2861.78,2861.78
2927,0.000149283,2861.78,2861.78
2928,0.000148537,2861.78,2861.78
2929,0.000147794,2861.78,2861.78
2930,0.000147055,2861.78,2861.78
2931,0.00014632,2861.78,2861.78
2932,0.000145588,2861.78,2861.78
2933,0.00014486,2861.78,2861.78
2934,0.000144136,2861.78,2861.78
2935,0.000143415,2861.78,2861.78
2936,0.000142698,2861.78,2861.78
2937,0.000141985,2861.78,2861.78
2938,0.000141275,2861.78,2861.78
2939,0.000140569,2861.78,2861.78
2940,0.000139866,2861.78,2861.78
2941,0.000139166,2861.78,2861.78
2942,0.000138471,2861.78,2861.78
2943,0.000137778,2861.78,2861.78
2944,0.000137089,2861.78,2861.78
2945,0.000136404,2861.78,2861.78
2946,0.000135722,2861.78,2861.78
2947,0.000135043,2861.78,2861.78
2948,0.000134368,2861.78,2861.78
2949,0.000133696,2861.78,2861.78
2950,0.000133028,2861.78,2861.78
2951,0.000132363,2861.78,2861.78
2952,0.000131701,2861.78,2861.78
2953,0.000131042,2861.78,2861.78
2954,0.000130387,2861.78,2861.78
2955,0.000129735,2861.78,2861.78
2956,0.000129086,2861.78,2861.78
2957,0.000128441,2861.78,2861.78
2958,0.000127799,2861.78,2861.78
2959,0.00012716,2861.78,2861.78
2960,0.000126524,2861.78,2861.78
2961,0.000125891,2861.78,2861.78
2962,0.000125262,2861.78,2861.78
2963,0.000124636,2861.78,2861.78
2964,0.000124012,2861.78,2861.78
2965,0.000123392,2861.78,2861.78
2966,0.000122775,2861.78,2861.78
2967,0.000122162,2861.78,2861.78
2968,0.000121551,2861.78,2861.78
2969,0.000120943,2861.78,2861.78
2970,0.000120338,2861.78,2861.78
2971,0.000119737,2861.78,2861.78
2972,0.000119138,2861.78,2861.78
2973,0.000118542,2861.78,2861.78
2974,0.00011795,2861.78,2861.78
2975,0.00011736,2861.78,2861.78
2976,0.000116773,2861.78,2861.78
2977,0.000116189,2861.78,2861.78
2978,0.000115608,2861.78,2861.78
2979,0.00011503,2861.78,2861.78
2980,0.000114455,2861.78,2861.78
2981,0.000113883,2861.78,2861.78
2982,0.000113313,2861.78,2861.78
2983,0.000112747,2861.78,2861.78
2984,0.000112183,2861.78,2861.78
2985,0.000111622,2861.78,2861.78
2986,0.000111064,2861.78,2861.78
2987,0.000110509,2861.78,2861.78
2988,0.000109956,2861.78,2861.78
2989,0.000109406,2861.78,2861.78
2990,0.000108859,2861.78,2861.78
2991,0.000108315,2861.78,2861.78
2992,0.000107773,2861.78,2861.78
2993,0.000107235,2861.78,2861.78
2994,0.000106698,2861.78,2861.78
2995,0.000106165,2861.78,2861.78
2996,0.000105634,2861.78,2861.78
2997,0.000105106,2861.78,2861.78
2998,0.00010458,2861.78,2861.78
2999,0.000104057,2861.78,2861.78
3000,0.000103537,2861.78,2861.78
3001,0.000103019,2861.78,2861.78
3002,0.000102504,2861.78,2861.78
3003,0.000101992,2861.78,2861.78
3004,0.000101482,2861.78,2861.78
3005,0.000100974,2861.78,2861.78
3006,0.00010047,2861.78,2861.78
3007,0.0001,2861.78,2861.78
3008,0.0001,2861.78,2861.78
3009,0.0001,2861.78,2861.78
3010,0.0001,2861.78,2861.78
3011,0.0001,2861.78,2861.78
3012,0.0001,2861.78,2861.78
3013,0.0001,2861.78,2861.78
3014,0.0001,2861.78,2861.78
3015,0.0001,2861.78,2861.78
3016,0.0001,2861.78,2861.78
3017,0.0001,2861.78,2861.78
3018,0.0001,2861.78,2861.78
3019,0.0001,2861.78,2861.78
3020,0.0001,2861.78,2861.78
3021,0.0001,2861.78,2861.78
3022,0.0001,2861.78,2861.78
3023,0.0001,2861.78,2861.78
3024,0.0001,2861.78,2861.78
3025,0.0001,2861.78,2861.78
3026,0.0001,2861.78,2861.78
3027,0.0001,2861.78,2861.78
3028,0.0001,2861.78,2861.78
3029,0.0001,2861.78,2861.78
3030,0.0001,2861.78,2861.78
3031,0.0001,2861.78,2861.78
3032,0.0001,2861.78,2861.78
3033,0.0001,2861.78,2861.78
3034,0.0001,2861.78,2861.78
3035,0.0001,2861.78,2861.78
3036,0.0001,2861.78,2861.78
3037,0.0001,2861.78,2861.78
3038,0.0001,2861.78,2861.78
3039,0.0001,2861.78,2861.78
3040,0.0001,2861.78,2861.78
3041,0.0001,2861.78,2861.78
3042,0.0001,2861.78,2861.78
3043,0.0001,2861.78,2861.78
3044,0.0001,2861.78,2861.78
3045,0.0001,2861.78,2861.78
3046,0.0001,2861.78,2861.78
3047,0.0001,2861.78,2861.78
3048,0.0001,2861.78,2861.78
3049,0.0001,2861.78,2861.78
3050,0.0001,2861.78,2861.78
3051,0.0001,2861.78,2861.78
3052,0.0001,2861.78,2861.78
3053,0.0001,2861.78,2861.78
3054,0.0001,2861.78,2861.78
3055,0.0001,2861.78,2861.78
3056,0.0001,2861.78,2861.78
3057,0.0001,2861.78,2861.78
3058,0.0001,2861.78,2861.78
3059,0.0001,2861.78,2861.78
3060,0.0001,2861.78,2861.78
3061,0.0001,2861.78,2861.78
3062,0.0001,2861.78,2861.78
3063,0.0001,2861.78,2861.78
3064,0.0001,2861.78,2861.78
3065,0.0001,2861.78,2861.78
3066,0.0001,2861.78,2861.78
3067,0.0001,2861.78,2861.78
3068,0.0001,2861.78,2861.78
3069,0.0001,2861.78,2861.78
3070,0.0001,2861.78,2861.78
3071,0.0001,2861.78,2861.78
3072,0.0001,2861.78,2861.78
3073,0.0001,2861.78,2861.78
3074,0.0001,2861.78,2861.78
3075,0.0001,2861.78,2861.78
3076,0.0001,2861.78,2861.78
3077,0.0001,2861.78,2861.78
3078,0.0001,2861.78,2861.78
3079,0.0001,2861.78,2861.78
3080,0.0001,2861.78,2861.78
3081,0.0001,2861.78,2861.78
3082,0.0001,2861.78,2861.78
3083,0.0001,2861.78,2861.78
3084,0.0001,2861.78,2861.78
3085,0.0001,2861.78,2861.78
3086,0.0001,2861.78,2861.78
3087,0.0001,2861.78,2861.78
3088,0.0001,2861.78,2861.78
3089,0.0001,2861.78,2861.78
3090,0.0001,2861.78,2861.78
3091,0.0001,2861.78,2861.78
3092,0.0001,2861.78,2861.78
3093,0.0001,2861.78,2861.78
3094,0.0001,2861.78,2861.78
3095,0.0001,2861.78,2861.78
3096,0.0001,2861.78,2861.78
