-206.140,-266.043,197.001,-0.561,-0.766,0.315
-205.385,-256.738,193.318,-0.560,-0.764,0.322
-204.642,-247.465,189.557,-0.559,-0.761,0.328
-203.911,-238.221,185.720,-0.558,-0.760,0.335
-203.207,-229.007,181.807,-0.555,-0.758,0.341
-202.507,-219.821,177.826,-0.557,-0.755,0.346
-201.787,-210.660,173.793,-0.557,-0.753,0.350
-201.093,-201.520,169.709,-0.555,-0.752,0.356
-200.380,-192.425,165.528,-0.560,-0.742,0.368
-199.583,-183.422,161.167,-0.569,-0.726,0.387
-198.679,-174.551,156.569,-0.577,-0.709,0.406
-197.697,-165.775,151.797,-0.582,-0.698,0.418
-196.664,-157.074,146.910,-0.585,-0.690,0.426
-195.598,-148.423,141.935,-0.587,-0.684,0.433
-194.514,-139.808,136.904,-0.588,-0.682,0.436
-193.438,-131.207,131.848,-0.586,-0.682,0.437
-192.372,-122.611,126.781,-0.586,-0.681,0.438
-191.336,-114.001,121.731,-0.579,-0.691,0.432
-190.433,-105.315,116.786,-0.572,-0.702,0.425
-189.429,-96.668,111.795,-0.591,-0.678,0.437
-188.430,-87.958,106.917,-0.556,-0.732,0.393
-187.847,-78.844,102.765,-0.569,-0.752,0.334
-185.950,-69.771,98.989,-0.743,-0.588,0.320
-181.612,-61.406,95.607,-0.873,-0.417,0.253
-175.518,-53.784,93.348,-0.950,-0.278,0.140
-167.803,-47.518,92.222,-0.997,-0.041,0.063
-158.610,-43.606,91.748,-0.977,0.211,0.026
-148.679,-42.447,91.502,-0.890,0.455,0.021
-138.669,-43.080,91.285,-0.871,0.491,0.017
-128.644,-43.492,91.110,-0.898,0.440,0.014
-118.615,-43.810,90.953,-0.894,0.448,0.014
-108.589,-44.211,90.802,-0.897,0.442,0.013
-98.562,-44.581,90.663,-0.902,0.431,0.012
-88.533,-44.945,90.535,-0.906,0.423,0.011
-78.507,-45.304,90.417,-0.911,0.413,0.010
-68.477,-45.653,90.308,-0.915,0.404,0.010
-58.448,-45.992,90.206,-0.921,0.390,0.009
-48.419,-46.323,90.116,-0.930,0.368,0.008
-38.390,-46.658,90.036,-0.933,0.359,0.007
-28.362,-47.010,89.960,-0.939,0.345,0.007
-18.332,-47.379,89.893,-0.949,0.316,0.006
-8.305,-47.765,89.835,-0.958,0.287,0.005
1.721,-48.167,89.784,-0.969,0.246,0.004
